function_name,polynomial_size,max_error,l2_error
naive,2048,0.00000000000011900601783402499062,0.00000000000087790746699952203883
karatsuba,2048,0.00000000000045338491671776187524,0.00000000000175623219467421028580
toom3,2048,0.00000000000086454205034950889250,0.00000000000629348845510915778257
toom4,2048,0.00000000000085261644545249958541,0.00000000001022980982352679365951
naive,2048,0.00000000000013568610882681311127,0.00000000000083949651634139103355
karatsuba,2048,0.00000000000029900015573935988782,0.00000000000161438460492470829409
toom3,2048,0.00000000000152102309742625649119,0.00000000000852532703571624104077
toom4,2048,0.00000000000174626494783504407610,0.00000000001429133740060809375270
naive,2048,0.00000000000011584508852431056379,0.00000000000087887612002223909107
karatsuba,2048,0.00000000000036330079701074408716,0.00000000000167331271113888421417
toom3,2048,0.00000000000049913902717210144070,0.00000000000560549215792372970257
toom4,2048,0.00000000000149174242048404929890,0.00000000001138775766420794035510
naive,2048,0.00000000000009963836433981017462,0.00000000000084092216456871797771
karatsuba,2048,0.00000000000020167673554110172578,0.00000000000126681182972732768343
toom3,2048,0.00000000000077109870614509949966,0.00000000000600364404800592398578
toom4,2048,0.00000000000131367794826706281692,0.00000000001199799207433210723027
naive,2048,0.00000000000012378794462220863658,0.00000000000082542991121506054222
karatsuba,2048,0.00000000000019204717838898169844,0.00000000000141953127113577269603
toom3,2048,0.00000000000093887720568998169785,0.00000000000687008612247443265205
toom4,2048,0.00000000000114143952678321859664,0.00000000001250785420022089384084
naive,2048,0.00000000000011683126239330845811,0.00000000000084604319600211526089
karatsuba,2048,0.00000000000025265694194858072197,0.00000000000161427361098705032121
toom3,2048,0.00000000000116136217571710748507,0.00000000000712645856374988312016
toom4,2048,0.00000000000128706384447630049249,0.00000000001408524907634504399980
naive,2048,0.00000000000012631084253489222977,0.00000000000085100135085759664613
karatsuba,2048,0.00000000000023019071158674338786,0.00000000000154601835843574739234
toom3,2048,0.00000000000094109935873379369410,0.00000000000662218842091716531676
toom4,2048,0.00000000000108153323623215304027,0.00000000001099046565373625005635
naive,2048,0.00000000000013430011357957269097,0.00000000000082154554612722602246
karatsuba,2048,0.00000000000021697476235400876223,0.00000000000142920264029275553436
toom3,2048,0.00000000000072545670678266345790,0.00000000000602235323849798122351
toom4,2048,0.00000000000130769045230323868638,0.00000000001353736469666122911585
naive,2048,0.00000000000009243953058913001205,0.00000000000081525368406794937628
karatsuba,2048,0.00000000000027859125497716497323,0.00000000000150551501804368285747
toom3,2048,0.00000000000099369159050854786250,0.00000000000612368850348153420659
toom4,2048,0.00000000000139019550277329052062,0.00000000001208008151838856147982
naive,2048,0.00000000000014623591895674083674,0.00000000000088708934449742516892
karatsuba,2048,0.00000000000028045928685692340840,0.00000000000155189348759970006099
toom3,2048,0.00000000000084171587876083149786,0.00000000000679609194607273899814
toom4,2048,0.00000000000171187350854868530312,0.00000000001327528841528896581935
naive,2048,0.00000000000014247926669338920538,0.00000000000086046845266392656150
karatsuba,2048,0.00000000000043001163382323139056,0.00000000000153960687612356547784
toom3,2048,0.00000000000064971340904467090972,0.00000000000538169188421798940672
toom4,2048,0.00000000000135048250573350784986,0.00000000001146648012527801336404
naive,2048,0.00000000000009029695630481073863,0.00000000000081670417004250618591
karatsuba,2048,0.00000000000037123232121199681798,0.00000000000147737203126238706590
toom3,2048,0.00000000000095051433840505558348,0.00000000000635849923094852717784
toom4,2048,0.00000000000165718871475655254174,0.00000000001216603426727502413093
naive,2048,0.00000000000008487327102071384035,0.00000000000081792048239399430871
karatsuba,2048,0.00000000000023507777023468890023,0.00000000000151128506895831026721
toom3,2048,0.00000000000079236074027401530239,0.00000000000561989651029046115939
toom4,2048,0.00000000000098191888546327441998,0.00000000001005877504578906669670
naive,2048,0.00000000000012166225014357230097,0.00000000000085817877400039886388
karatsuba,2048,0.00000000000038811577605360989591,0.00000000000161328342626489075237
toom3,2048,0.00000000000067203435621199755918,0.00000000000569753290367018777208
toom4,2048,0.00000000000149086144882438611382,0.00000000001196081614953007348301
naive,2048,0.00000000000011429752492057479584,0.00000000000084631930032940627379
karatsuba,2048,0.00000000000027759786088034519792,0.00000000000140075365957523895514
toom3,2048,0.00000000000067413372362518018745,0.00000000000628052273283595740940
toom4,2048,0.00000000000191580154559088748261,0.00000000001246178459071310358334
naive,2048,0.00000000000012748359810928798101,0.00000000000082875006680357729193
karatsuba,2048,0.00000000000030096102165105159904,0.00000000000145509510281493735542
toom3,2048,0.00000000000046560969258815222628,0.00000000000452917558221399253674
toom4,2048,0.00000000000145029616868289860741,0.00000000001308386793241580109576
naive,2048,0.00000000000012512236482013892910,0.00000000000083681136669737708688
karatsuba,2048,0.00000000000041935307351022482932,0.00000000000165510594487477689577
toom3,2048,0.00000000000115375219356476956299,0.00000000000636406766895901863560
toom4,2048,0.00000000000143924187341276087324,0.00000000001035147607578380208759
naive,2048,0.00000000000008468877659344011292,0.00000000000079391078292134432088
karatsuba,2048,0.00000000000029197876500870129767,0.00000000000158574924087630785946
toom3,2048,0.00000000000109803306029139956059,0.00000000000776867111052777452243
toom4,2048,0.00000000000106655832764027417588,0.00000000001166877836787003447236
naive,2048,0.00000000000011151254987758932744,0.00000000000083499173854868493200
karatsuba,2048,0.00000000000029154589419806002621,0.00000000000153235931311481345340
toom3,2048,0.00000000000063330009053365166345,0.00000000000574064656829262608917
toom4,2048,0.00000000000171030356179585374843,0.00000000001277668829909444037370
naive,2048,0.00000000000010713390101512253131,0.00000000000083147123783853790076
karatsuba,2048,0.00000000000021953050471913399189,0.00000000000150545111584502292418
toom3,2048,0.00000000000076287639911071653973,0.00000000000618217271293248061081
toom4,2048,0.00000000000122630447771330214729,0.00000000001141484468891651099165
naive,2048,0.00000000000010070962875244116455,0.00000000000085848223063811461794
karatsuba,2048,0.00000000000022954193674622581740,0.00000000000140895777119070243105
toom3,2048,0.00000000000135742278076351912362,0.00000000000723902650161466715996
toom4,2048,0.00000000000153156849509661878045,0.00000000001260045413613167328436
naive,2048,0.00000000000010519690598743142401,0.00000000000085079377112967867235
karatsuba,2048,0.00000000000026652082610352091607,0.00000000000147067757175384375001
toom3,2048,0.00000000000068128671850214221804,0.00000000000593220821411135712454
toom4,2048,0.00000000000148236637166451959096,0.00000000001286277866147248242419
naive,2048,0.00000000000010484251363670375406,0.00000000000085440916935290401523
karatsuba,2048,0.00000000000029494112595009392284,0.00000000000153065838182674495450
toom3,2048,0.00000000000059319878247036740637,0.00000000000616495735363482235320
toom4,2048,0.00000000000119769508119043696145,0.00000000001002551477575141249413
naive,2048,0.00000000000017100909671488774604,0.00000000000084266826341702895623
karatsuba,2048,0.00000000000037016761030996668944,0.00000000000163517469270663592834
toom3,2048,0.00000000000064870635121496088726,0.00000000000504623243488762285725
toom4,2048,0.00000000000163546386553965993216,0.00000000001219941029241197920180
naive,2048,0.00000000000008395985490236465203,0.00000000000085465403680235505012
karatsuba,2048,0.00000000000023968106129521012717,0.00000000000146533170978886622298
toom3,2048,0.00000000000053294075308799949993,0.00000000000526218650410171261040
toom4,2048,0.00000000000164704897649943444499,0.00000000001511868465282273467016
naive,2048,0.00000000000011001491179294831125,0.00000000000082866812355531267222
karatsuba,2048,0.00000000000020157224669629036801,0.00000000000141111649421438693524
toom3,2048,0.00000000000083475605776749586719,0.00000000000642258879670623759802
toom4,2048,0.00000000000098707919421306060382,0.00000000001040658858970525703104
naive,2048,0.00000000000012584532177902979696,0.00000000000082089371562882911631
karatsuba,2048,0.00000000000026869729110709353040,0.00000000000145093404812100054588
toom3,2048,0.00000000000073211316758296630470,0.00000000000594536577142380632038
toom4,2048,0.00000000000116823591469549500815,0.00000000001129093671028301991753
naive,2048,0.00000000000011262065264695327234,0.00000000000084930566423139995561
karatsuba,2048,0.00000000000017905699209209465910,0.00000000000150499648359695973109
toom3,2048,0.00000000000088526041160088379723,0.00000000000704105933620152950805
toom4,2048,0.00000000000203368689599071758803,0.00000000001468914030095576309482
naive,2048,0.00000000000011345138096015073177,0.00000000000081549710865337928209
karatsuba,2048,0.00000000000029467635523392789765,0.00000000000148401501266789092661
toom3,2048,0.00000000000078263466104666157040,0.00000000000681686185927811006737
toom4,2048,0.00000000000197036453763178333276,0.00000000001576205391773410498760
naive,2048,0.00000000000008645562125128079086,0.00000000000079405331477905932061
karatsuba,2048,0.00000000000036107239626067028178,0.00000000000159164505521779629312
toom3,2048,0.00000000000140826858470569786956,0.00000000000852509764733549529361
toom4,2048,0.00000000000102724475385026512561,0.00000000000893392493366104951268
naive,2048,0.00000000000009716531079408365939,0.00000000000083109390268039736502
karatsuba,2048,0.00000000000021961940651046880765,0.00000000000148240286741536535130
toom3,2048,0.00000000000081877243735026611959,0.00000000000716475491253162001773
toom4,2048,0.00000000000174903388758010857774,0.00000000001253260275880053539450
naive,2048,0.00000000000011654144864574123416,0.00000000000086129419870849718094
karatsuba,2048,0.00000000000031323182792511159730,0.00000000000159060027867089312653
toom3,2048,0.00000000000091507253509819335311,0.00000000000651107747051487436507
toom4,2048,0.00000000000143914346861159350652,0.00000000001265883446471822238279
naive,2048,0.00000000000011766651674735860600,0.00000000000087755881467392351563
karatsuba,2048,0.00000000000047767219567504323405,0.00000000000170498195374855411825
toom3,2048,0.00000000000069674198493883289432,0.00000000000620377052871787699009
toom4,2048,0.00000000000142881416504048030132,0.00000000001281067112564765598677
naive,2048,0.00000000000009515255602794660065,0.00000000000082568446640207390933
karatsuba,2048,0.00000000000025616232252451592769,0.00000000000150085373652461405531
toom3,2048,0.00000000000068133070017068111203,0.00000000000611591253092373902987
toom4,2048,0.00000000000176464061621834102891,0.00000000001252410903508579733457
naive,3072,0.00000000000019898666920341297798,0.00000000000152620347978944994878
karatsuba,3072,0.00000000000035697939342255150015,0.00000000000256301064240281456661
toom3,3072,0.00000000000197965122353807363171,0.00000000001759203971695639361216
toom4,3072,0.00000000000376763299484116440329,0.00000000003430136314494138399564
naive,3072,0.00000000000016335620612421781116,0.00000000000150982739707211783815
karatsuba,3072,0.00000000000041326332796848141436,0.00000000000279468809564033710280
toom3,3072,0.00000000000142155366275123715822,0.00000000001630803653681348297521
toom4,3072,0.00000000000286585532030982796322,0.00000000003069624138991371794040
naive,3072,0.00000000000016904173762118554229,0.00000000000152649752094842734773
karatsuba,3072,0.00000000000051097926456276982654,0.00000000000265821633229140712230
toom3,3072,0.00000000000227991014912181915048,0.00000000001641850837381091085854
toom4,3072,0.00000000000257662706939027800411,0.00000000003064640947308618979073
naive,3072,0.00000000000017464708115217564303,0.00000000000157498285673847019773
karatsuba,3072,0.00000000000040295075180810003567,0.00000000000234515965748715975755
toom3,3072,0.00000000000252922059936374780271,0.00000000001815035393206064240188
toom4,3072,0.00000000000275208399619116650336,0.00000000003009165223340139821866
naive,3072,0.00000000000016103686450796459907,0.00000000000154432942936297344601
karatsuba,3072,0.00000000000056871282974657230253,0.00000000000236226399619588921898
toom3,3072,0.00000000000136984408509092379266,0.00000000001362192160929287485990
toom4,3072,0.00000000000359182080867900839439,0.00000000003195269181401637500986
naive,3072,0.00000000000019464706037723097035,0.00000000000156765564328598592292
karatsuba,3072,0.00000000000040286069447842538379,0.00000000000241698060954570668767
toom3,3072,0.00000000000123821834682201793442,0.00000000001499879851826232333027
toom4,3072,0.00000000000332240814182505672325,0.00000000002969312985091937755842
naive,3072,0.00000000000020637018735218262797,0.00000000000156423676481562644736
karatsuba,3072,0.00000000000031101462089194642689,0.00000000000224005109070732916487
toom3,3072,0.00000000000294063068650097963776,0.00000000002334930872118519454273
toom4,3072,0.00000000000355369966713352318681,0.00000000003267035289371567188654
naive,3072,0.00000000000021487940175384450790,0.00000000000149791440413122890807
karatsuba,3072,0.00000000000042019486020622455631,0.00000000000254575755412274173109
toom3,3072,0.00000000000169459233587890461094,0.00000000001563580963918352134897
toom4,3072,0.00000000000258939309995443348393,0.00000000002916209979047086297946
naive,3072,0.00000000000014080872296859903623,0.00000000000146627729793616997765
karatsuba,3072,0.00000000000036082023909516965383,0.00000000000227462284604121040705
toom3,3072,0.00000000000196948662496673101431,0.00000000001714374574440080867815
toom4,3072,0.00000000000335034793789220415099,0.00000000003175250346909362532643
naive,3072,0.00000000000015555536726248401541,0.00000000000149460978817480520782
karatsuba,3072,0.00000000000034115342939716028769,0.00000000000228242772784043391587
toom3,3072,0.00000000000171199613726442555246,0.00000000001791746144175249987876
toom4,3072,0.00000000000290379694628493240715,0.00000000002934246257625219274758
naive,3072,0.00000000000018871035428361711404,0.00000000000153851410813917734580
karatsuba,3072,0.00000000000043280919862167323996,0.00000000000244611230730318417087
toom3,3072,0.00000000000247405368867928455314,0.00000000002116660904535322432685
toom4,3072,0.00000000000250844136823768555140,0.00000000002994282126536811161016
naive,3072,0.00000000000018740118119781001214,0.00000000000151195130165888424092
karatsuba,3072,0.00000000000032810366086066856108,0.00000000000250324261743056356036
toom3,3072,0.00000000000144237478791411191808,0.00000000001535161226103093081458
toom4,3072,0.00000000000492445359227908863210,0.00000000004088723926717402216447
naive,3072,0.00000000000015939638413082444220,0.00000000000153181925932326032366
karatsuba,3072,0.00000000000032958857991015234298,0.00000000000252585861096909215911
toom3,3072,0.00000000000146310334582007017948,0.00000000001665150796242656796417
toom4,3072,0.00000000000285782517947769081299,0.00000000003195059720697291848873
naive,3072,0.00000000000016032024774658457923,0.00000000000152689556278851149959
karatsuba,3072,0.00000000000034106658533708251892,0.00000000000253781951330281988694
toom3,3072,0.00000000000153139955368968482357,0.00000000001668247169254250095580
toom4,3072,0.00000000000262168245267101223548,0.00000000002906303181207668491290
naive,3072,0.00000000000020830578083648462779,0.00000000000155485069474902857658
karatsuba,3072,0.00000000000041943857647449181401,0.00000000000236480223784872878425
toom3,3072,0.00000000000139909189934520448866,0.00000000001542761675636834498495
toom4,3072,0.00000000000298207641919180805470,0.00000000003131387808744363010562
naive,3072,0.00000000000020072046830502824647,0.00000000000157313313389359549893
karatsuba,3072,0.00000000000033757765064972039995,0.00000000000248792369215597093455
toom3,3072,0.00000000000147740626946031219908,0.00000000001648807399521405811052
toom4,3072,0.00000000000341604125254236987183,0.00000000003431906780143810099072
naive,3072,0.00000000000019441086283217109599,0.00000000000151599582262857397198
karatsuba,3072,0.00000000000047161147811750679770,0.00000000000241206788755689515522
toom3,3072,0.00000000000180355413697419594859,0.00000000001588182809793377038636
toom4,3072,0.00000000000422848541296622983728,0.00000000003068601083701278183779
naive,3072,0.00000000000019760558648074054733,0.00000000000155730444674232846983
karatsuba,3072,0.00000000000035211458272925184552,0.00000000000226472719912731252191
toom3,3072,0.00000000000170657726802977531783,0.00000000001789209692963336850251
toom4,3072,0.00000000000353423737273709374466,0.00000000003229316569550493349578
naive,3072,0.00000000000021410986363491008166,0.00000000000153324481224257354681
karatsuba,3072,0.00000000000029413129350303849256,0.00000000000235355822933184521187
toom3,3072,0.00000000000154234399994889267436,0.00000000001711232101399990434017
toom4,3072,0.00000000000337843502778047700180,0.00000000003113638046158972905190
naive,3072,0.00000000000024067801308587000954,0.00000000000157316519049001729192
karatsuba,3072,0.00000000000050688328903783118338,0.00000000000259750221834155862769
toom3,3072,0.00000000000188641073987408535906,0.00000000001809267364186033554928
toom4,3072,0.00000000000254384759694375397247,0.00000000002954392107790792578217
naive,3072,0.00000000000017831556027247026775,0.00000000000157203030479107159686
karatsuba,3072,0.00000000000040010253042537663844,0.00000000000234122254632402213314
toom3,3072,0.00000000000242743507226349749867,0.00000000001890096270633674048813
toom4,3072,0.00000000000251658847202471152163,0.00000000002934713701102780630903
naive,3072,0.00000000000017871995961331808196,0.00000000000158958599657794916941
karatsuba,3072,0.00000000000038717376294380158997,0.00000000000234168143871334289018
toom3,3072,0.00000000000183938128467782506495,0.00000000001774890946866843147374
toom4,3072,0.00000000000331604891417732878522,0.00000000003405529795725238814025
naive,3072,0.00000000000014199080288182146409,0.00000000000147683165945382543285
karatsuba,3072,0.00000000000046430871135621856425,0.00000000000241916822672331515600
toom3,3072,0.00000000000129164701235307481685,0.00000000001609398966813759935612
toom4,3072,0.00000000000280796133637639756631,0.00000000002957477585682272478457
naive,3072,0.00000000000018202096243118249199,0.00000000000155181787593944446123
karatsuba,3072,0.00000000000038917728381067880806,0.00000000000244894871847271056842
toom3,3072,0.00000000000148816651103848405535,0.00000000001464621497424821489631
toom4,3072,0.00000000000301454144297729660419,0.00000000002998104685652017157700
naive,3072,0.00000000000019070773163114384401,0.00000000000157882751935712394266
karatsuba,3072,0.00000000000032464476336800593472,0.00000000000233432830588768625034
toom3,3072,0.00000000000183272312864169503587,0.00000000001644420568125365566449
toom4,3072,0.00000000000331624633580207046608,0.00000000003409514675912602714125
naive,3072,0.00000000000021324976106296739390,0.00000000000155104647780232930957
karatsuba,3072,0.00000000000043834346580188438451,0.00000000000225010403930702389271
toom3,3072,0.00000000000191862822348605597541,0.00000000001601850730677364736348
toom4,3072,0.00000000000291528329113719671278,0.00000000003098479749817203381712
naive,3072,0.00000000000015551481298639041650,0.00000000000151570197960362707228
karatsuba,3072,0.00000000000036398271769489693310,0.00000000000245356830769517343470
toom3,3072,0.00000000000173700443282395699091,0.00000000001582630096351186027064
toom4,3072,0.00000000000247055544003785041916,0.00000000002830196652275888542737
naive,3072,0.00000000000021895043602417833513,0.00000000000149404793157951383667
karatsuba,3072,0.00000000000051906292901759420646,0.00000000000268074333020841870637
toom3,3072,0.00000000000130650374289545808341,0.00000000001721261481466045646857
toom4,3072,0.00000000000283483636240652938410,0.00000000003065918582871440118274
naive,3072,0.00000000000023583171015061757707,0.00000000000155481607108220906507
karatsuba,3072,0.00000000000026000242477344731601,0.00000000000238751991639012445734
toom3,3072,0.00000000000204421232938075979259,0.00000000001861116852030856367792
toom4,3072,0.00000000000348776350562547932257,0.00000000003604466765293948686682
naive,3072,0.00000000000016290021295403046068,0.00000000000151880609496948781467
karatsuba,3072,0.00000000000031714887572365770024,0.00000000000253969150451965237735
toom3,3072,0.00000000000208737331589600385265,0.00000000001600522338640293461755
toom4,3072,0.00000000000327114639392619228698,0.00000000003260071029422534441050
naive,3072,0.00000000000019900096450554181489,0.00000000000151319773129549529456
karatsuba,3072,0.00000000000036346986952670698473,0.00000000000249036131215188646479
toom3,3072,0.00000000000171669097108750212962,0.00000000001775704578776002687453
toom4,3072,0.00000000000252547812420842731839,0.00000000003134750348462932689598
naive,3072,0.00000000000018359539346300872909,0.00000000000158698311850032893345
karatsuba,3072,0.00000000000046198246161996931590,0.00000000000237049453833204325093
toom3,3072,0.00000000000200342846828298606552,0.00000000001977430094692616413534
toom4,3072,0.00000000000258347591328670558790,0.00000000002831827476245749489295
naive,3072,0.00000000000024731280257850340392,0.00000000000160381089762885075014
karatsuba,3072,0.00000000000050982792112456873424,0.00000000000272773239704286273487
toom3,3072,0.00000000000147386763535959333250,0.00000000001629710768054893079524
toom4,3072,0.00000000000470464788388020729782,0.00000000002969226065312636236046
naive,3072,0.00000000000015103843222241763859,0.00000000000151617128052716099537
karatsuba,3072,0.00000000000035924291479225178023,0.00000000000243417685919813636367
toom3,3072,0.00000000000151913767016329582832,0.00000000001504628302324869840858
toom4,3072,0.00000000000304447153933557631314,0.00000000003240351149241551672811
naive,3072,0.00000000000016300584905592444529,0.00000000000152938296547352869721
karatsuba,3072,0.00000000000038809699695179159830,0.00000000000242415573212170639774
toom3,3072,0.00000000000139700685427978010483,0.00000000001515047116201328259561
toom4,3072,0.00000000000228832835778417715771,0.00000000002891348555098201290601
naive,3072,0.00000000000018387915139742128575,0.00000000000156011792422979269831
karatsuba,3072,0.00000000000039355938784303033695,0.00000000000239001238318482371106
toom3,3072,0.00000000000319198365846305123513,0.00000000002321891869459940991542
toom4,3072,0.00000000000269784936800158622685,0.00000000003194373590282004269736
naive,3072,0.00000000000017764440122340007935,0.00000000000148773722746442438239
karatsuba,3072,0.00000000000055821300756297889921,0.00000000000262356909104693812362
toom3,3072,0.00000000000255836594359501189356,0.00000000002135617729602125281325
toom4,3072,0.00000000000263001406249275201273,0.00000000003087803555103440169617
naive,3072,0.00000000000016385103851408556234,0.00000000000150405892079281394155
karatsuba,3072,0.00000000000035183694589750783411,0.00000000000241262917315055654593
toom3,3072,0.00000000000180614010154949333642,0.00000000001620608892750417444639
toom4,3072,0.00000000000261993283685988271585,0.00000000002990034144204046407751
naive,3072,0.00000000000021249827415745734201,0.00000000000154397745385662196017
karatsuba,3072,0.00000000000043231389844226247966,0.00000000000241627120817336198816
toom3,3072,0.00000000000142195573147779969532,0.00000000001441009195561465477116
toom4,3072,0.00000000000266032432276598649819,0.00000000002926550145016102767082
naive,3072,0.00000000000015544224496305112897,0.00000000000151114247327130599059
karatsuba,3072,0.00000000000030744702100583019201,0.00000000000252805121597308118816
toom3,3072,0.00000000000150123037252358348158,0.00000000001638301084871307233025
toom4,3072,0.00000000000384258651940232753290,0.00000000002782078592104976133334
naive,3072,0.00000000000020967636434536529297,0.00000000000155568420328207908817
karatsuba,3072,0.00000000000035859078260544775375,0.00000000000237482122298179125827
toom3,3072,0.00000000000107298346966937381081,0.00000000001290908709080673912780
toom4,3072,0.00000000000328571485679369830200,0.00000000003121783357507238205791
naive,3072,0.00000000000017651819946291402141,0.00000000000151954323862718994974
karatsuba,3072,0.00000000000060825797053399504203,0.00000000000257868874710532615423
toom3,3072,0.00000000000178430117853760475160,0.00000000001652385007294327534372
toom4,3072,0.00000000000461582116671075995997,0.00000000003471631864332132765122
naive,3072,0.00000000000016228317267179473005,0.00000000000153959206981806232045
karatsuba,3072,0.00000000000040720285300780152557,0.00000000000240475715370661077908
toom3,3072,0.00000000000177437840824144040153,0.00000000001781726169675315668422
toom4,3072,0.00000000000279009735986705431090,0.00000000003240361251063337499337
naive,3072,0.00000000000017748261048282110704,0.00000000000151560762323506847963
karatsuba,3072,0.00000000000041732252214351893695,0.00000000000266176795301063804582
toom3,3072,0.00000000000185234835864220101875,0.00000000001675905650626376407815
toom4,3072,0.00000000000193816160280629626601,0.00000000002734080862951375669767
naive,3072,0.00000000000018532857189941140797,0.00000000000157056814233456914773
karatsuba,3072,0.00000000000047777293502536820240,0.00000000000263275075335832389719
toom3,3072,0.00000000000199514129504523524726,0.00000000001867710629827750992573
toom4,3072,0.00000000000302451224419578440044,0.00000000003229080406087465554573
naive,3072,0.00000000000019175660297048190509,0.00000000000155216670897291051098
karatsuba,3072,0.00000000000037420816807136548649,0.00000000000247018968816107545556
toom3,3072,0.00000000000141124019236552953592,0.00000000001503519249337332131729
toom4,3072,0.00000000000254244525806212474669,0.00000000002981828345849023635110
naive,3072,0.00000000000018861285275619194871,0.00000000000153794461535402276692
karatsuba,3072,0.00000000000027612341670232307062,0.00000000000227697270434071395577
toom3,3072,0.00000000000180819423883321523382,0.00000000001798054554693886184982
toom4,3072,0.00000000000280424851786708773468,0.00000000003051332602662325443247
naive,3072,0.00000000000016384346058661140306,0.00000000000152332057616871628240
karatsuba,3072,0.00000000000040837376293258391271,0.00000000000261472945019326359370
toom3,3072,0.00000000000148090904778505331860,0.00000000001673482016891923504528
toom4,3072,0.00000000000292355875160242676324,0.00000000003291812306526855376270
naive,3072,0.00000000000021896775591393381119,0.00000000000147013259620838401169
karatsuba,3072,0.00000000000046488749299035892517,0.00000000000227683278700624314595
toom3,3072,0.00000000000130012345320399957717,0.00000000001689367472132078479770
toom4,3072,0.00000000000254811962312840575429,0.00000000002769683966940083459188
naive,3072,0.00000000000016001061721684569597,0.00000000000152631592181417543814
karatsuba,3072,0.00000000000038119068775842977984,0.00000000000243077335817279897417
toom3,3072,0.00000000000127353157488492175595,0.00000000001556132086161576196884
toom4,3072,0.00000000000352198236414389469855,0.00000000003358824024607308364569
naive,4096,0.00000000000029208794351712472149,0.00000000000239984891139134563362
karatsuba,4096,0.00000000000076603181450770391892,0.00000000000499415290193521583961
toom3,4096,0.00000000000256281894909747686397,0.00000000002473045508080418419253
toom4,4096,0.00000000000483009583695326290538,0.00000000005020955236483973852918
naive,4096,0.00000000000030860664641141688237,0.00000000000235197567295997890888
karatsuba,4096,0.00000000000060205066201561458791,0.00000000000385085371483537039734
toom3,4096,0.00000000000173833761317508790431,0.00000000002260532904812946031715
toom4,4096,0.00000000000371105813151583605114,0.00000000003746780691916809951531
naive,4096,0.00000000000027756205918475230427,0.00000000000242004808636281374194
karatsuba,4096,0.00000000000086941573014160191480,0.00000000000464084841262390851892
toom3,4096,0.00000000000393042802062420437716,0.00000000002650345693492620620710
toom4,4096,0.00000000000417467971668540866609,0.00000000004404993557613430845336
naive,4096,0.00000000000033724357824111530731,0.00000000000241071172181202988469
karatsuba,4096,0.00000000000053425877572682567844,0.00000000000412482771607161623801
toom3,4096,0.00000000000337812574936402234341,0.00000000002742797851331759692114
toom4,4096,0.00000000000463269000483532276550,0.00000000004743301706118407609868
naive,4096,0.00000000000034007058494528904884,0.00000000000250328405231564499789
karatsuba,4096,0.00000000000069261934921783323927,0.00000000000409652849708713522866
toom3,4096,0.00000000000287080578912591028548,0.00000000002876803865552385548148
toom4,4096,0.00000000000379954807755167043687,0.00000000004411282330826281833971
naive,4096,0.00000000000023348689103904950670,0.00000000000250000439751760105870
karatsuba,4096,0.00000000000074319428747132770858,0.00000000000478106687983082823571
toom3,4096,0.00000000000231509248678941247954,0.00000000002722234067837389734335
toom4,4096,0.00000000000431266298307794700252,0.00000000004165414169410919715203
naive,4096,0.00000000000021929030971672163912,0.00000000000237586605494405508288
karatsuba,4096,0.00000000000069812026852854996869,0.00000000000452093646511613952958
toom3,4096,0.00000000000179958097444701486613,0.00000000002246686475032457687672
toom4,4096,0.00000000000363757220737906122729,0.00000000004511997783460646620391
naive,4096,0.00000000000020560698423671139117,0.00000000000238409759250232601425
karatsuba,4096,0.00000000000057271231142273721476,0.00000000000414612518583332262242
toom3,4096,0.00000000000310694254720454710310,0.00000000002704781857378717686018
toom4,4096,0.00000000000346201144356012361155,0.00000000004105664159049562846918
naive,4096,0.00000000000021930929554087146942,0.00000000000242193745317238004273
karatsuba,4096,0.00000000000060469341425708901173,0.00000000000399630485584994591298
toom3,4096,0.00000000000255886808854239952527,0.00000000002532656873701200066894
toom4,4096,0.00000000000396940655628068724723,0.00000000004353892728598051344094
naive,4096,0.00000000000023977880836751176868,0.00000000000235979051121781984402
karatsuba,4096,0.00000000000064674372826043159998,0.00000000000445847997510710674984
toom3,4096,0.00000000000337428212732129462929,0.00000000003168052804659239735368
toom4,4096,0.00000000000559699428074982089948,0.00000000004205755998232675142569
naive,4096,0.00000000000023788308841773523801,0.00000000000236288922654875614939
karatsuba,4096,0.00000000000059867678946389589896,0.00000000000411869542198488223245
toom3,4096,0.00000000000200957129267369668788,0.00000000002383132284473696915086
toom4,4096,0.00000000000412001604361679805793,0.00000000004444362710993456887281
naive,4096,0.00000000000024119916800800626469,0.00000000000235401094628162657645
karatsuba,4096,0.00000000000051786979230297149013,0.00000000000403359062116054540159
toom3,4096,0.00000000000211098136793229090873,0.00000000002293955778355754974790
toom4,4096,0.00000000000383580327567250646679,0.00000000004345254039708336962225
naive,4096,0.00000000000031104104724650623440,0.00000000000239666250359325343373
karatsuba,4096,0.00000000000064115979740777747052,0.00000000000443316256537042732198
toom3,4096,0.00000000000168188723939948500791,0.00000000002147433860678799108227
toom4,4096,0.00000000000387867249724364669046,0.00000000004441820669361638440652
naive,4096,0.00000000000029699584211573786082,0.00000000000237577329325835680840
karatsuba,4096,0.00000000000086060989987321785800,0.00000000000417648078955535403292
toom3,4096,0.00000000000220057762732504934496,0.00000000002280721052414368511344
toom4,4096,0.00000000000372951569747383280574,0.00000000004560141119610456410568
naive,4096,0.00000000000025934181852239040314,0.00000000000244385921179398397851
karatsuba,4096,0.00000000000049443249964046478937,0.00000000000410526946403960852244
toom3,4096,0.00000000000272226585844134210201,0.00000000002648451920512181820518
toom4,4096,0.00000000000344092290556613459313,0.00000000004090112800558533097586
