function_name,poly_size,time_seconds
tom4,4096,0.008237123
naive,4096,0.101725101
karatsuba,4096,0.021240950
tom3,4096,0.015925884
tom4,4096,0.011363029
naive,4096,0.245075941
karatsuba,4096,0.035254002
tom3,4096,0.027034044
tom4,4096,0.020084143
naive,4096,0.259607077
karatsuba,4096,0.025520086
tom3,4096,0.015053988
tom4,4096,0.008797169
naive,4096,0.175059080
karatsuba,4096,0.028519154
tom3,4096,0.019044161
tom4,4096,0.013757944
naive,4096,0.169362068
karatsuba,4096,0.027587891
tom3,4096,0.026545048
tom4,4096,0.020353079
naive,4096,0.222661018
karatsuba,4096,0.014092922
tom3,4096,0.009362936
tom4,4096,0.007761002
naive,4096,0.195735931
karatsuba,4096,0.015167952
tom3,4096,0.011778116
tom4,4096,0.008718967
naive,4096,0.102541208
karatsuba,4096,0.016279936
tom3,4096,0.015270948
tom4,4096,0.010807991
naive,4096,0.100674868
karatsuba,4096,0.032360077
tom3,4096,0.024708033
tom4,4096,0.019433975
naive,4096,0.230394840
karatsuba,4096,0.013562202
tom3,4096,0.011316061
tom4,4096,0.009114027
naive,4096,0.149704933
karatsuba,4096,0.032195091
tom3,4096,0.018394947
tom4,4096,0.012622118
naive,4096,0.204662085
karatsuba,4096,0.021374941
tom3,4096,0.028734922
tom4,4096,0.018740177
naive,4096,0.260349035
karatsuba,4096,0.033596039
tom3,4096,0.021650076
tom4,4096,0.022906065
naive,4096,0.217614174
karatsuba,4096,0.043488026
tom3,4096,0.029573917
tom4,4096,0.023040056
naive,4096,0.220321894
karatsuba,4096,0.035248995
tom3,4096,0.024502039
tom4,4096,0.019864082
naive,4096,0.233808994
karatsuba,4096,0.033962965
tom3,4096,0.013549089
tom4,4096,0.007074118
naive,4096,0.190220118
karatsuba,4096,0.038348913
tom3,4096,0.027401209
tom4,4096,0.019125938
naive,4096,0.246966124
karatsuba,4096,0.036458015
tom3,4096,0.027128935
tom4,4096,0.019587040
naive,4096,0.131580114
karatsuba,4096,0.013718843
tom3,4096,0.009544134
tom4,4096,0.007493973
naive,4096,0.202985048
karatsuba,4096,0.030009031
tom3,4096,0.014198065
tom4,4096,0.015319109
naive,4096,0.241244078
karatsuba,4096,0.035614014
tom3,4096,0.025871038
tom4,4096,0.019620180
naive,4096,0.223915100
karatsuba,4096,0.015354872
tom3,4096,0.009816885
tom4,4096,0.006876945
naive,4096,0.101591110
karatsuba,4096,0.013344049
tom3,4096,0.009797812
tom4,4096,0.009996891
naive,4096,0.145441055
karatsuba,4096,0.014812946
tom3,4096,0.015275002
tom4,4096,0.012643099
naive,4096,0.130629063
karatsuba,4096,0.015225172
tom3,4096,0.009962797
tom4,4096,0.006880999
naive,4096,0.107198000
karatsuba,4096,0.014455080
tom3,4096,0.015725851
tom4,4096,0.015648842
naive,4096,0.150494099
karatsuba,4096,0.029570103
tom3,4096,0.017691851
tom4,4096,0.015266895
naive,4096,0.189155102
karatsuba,4096,0.032244921
tom3,4096,0.026527882
tom4,4096,0.021259069
naive,4096,0.128430128
karatsuba,4096,0.017151117
tom3,4096,0.011494875
tom4,4096,0.011971951
naive,4096,0.113129854
karatsuba,4096,0.016229868
tom3,4096,0.011834860
tom4,4096,0.007591009
naive,4096,0.145020008
karatsuba,4096,0.035659075
tom3,4096,0.027868032
tom4,4096,0.022080898
naive,4096,0.216105938
karatsuba,4096,0.022015095
tom3,4096,0.015239000
tom4,4096,0.012833834
naive,4096,0.145480156
karatsuba,4096,0.018307924
tom3,4096,0.014667988
tom4,4096,0.010912180
naive,4096,0.152076006
karatsuba,4096,0.023115873
tom3,4096,0.019477844
tom4,4096,0.013822079
naive,4096,0.168471098
karatsuba,4096,0.021733999
tom3,4096,0.016258001
tom4,4096,0.012686014
naive,4096,0.187594175
karatsuba,4096,0.034054041
tom3,4096,0.020739079
tom4,4096,0.014543056
naive,4096,0.240369081
karatsuba,4096,0.032629013
tom3,4096,0.023525953
tom4,4096,0.019201040
naive,4096,0.309347153
karatsuba,4096,0.046885014
tom3,4096,0.035150051
tom4,4096,0.027795076
naive,4096,0.394326210
karatsuba,4096,0.048228979
tom3,4096,0.035300016
tom4,4096,0.021341085
naive,4096,0.340235949
karatsuba,4096,0.055644989
tom3,4096,0.042455912
tom4,4096,0.026654005
naive,4096,0.642288923
karatsuba,4096,0.157319069
tom3,4096,0.087374926
tom4,4096,0.083039045
naive,4096,0.864115000
karatsuba,4096,0.098363161
tom3,4096,0.064005852
tom4,4096,0.040661097
naive,4096,0.742161989
karatsuba,4096,0.078000069
tom3,4096,0.047174931
tom4,4096,0.037123919
naive,4096,0.466578007
karatsuba,4096,0.078277826
tom3,4096,0.058042049
tom4,4096,0.049824953
naive,4096,0.465695143
karatsuba,4096,0.042201042
tom3,4096,0.031242847
tom4,4096,0.024273157
naive,4096,0.298264027
karatsuba,4096,0.043366909
tom3,4096,0.033252954
tom4,4096,0.027094126
naive,4096,0.352257967
karatsuba,4096,0.044307947
tom3,4096,0.029858112
tom4,4096,0.023560047
naive,4096,0.273566961
karatsuba,4096,0.036008835
tom3,4096,0.027688980
tom4,4096,0.019765139
naive,4096,0.241611958
karatsuba,4096,0.035542011
tom3,4096,0.026772976
tom4,4096,0.019137144
naive,4096,0.257206917
karatsuba,4096,0.036020041
tom3,4096,0.026803017
tom4,4096,0.020074844
naive,4096,0.271214008
karatsuba,4096,0.034412146
tom3,4096,0.018923044
tom4,4096,0.014660835
naive,4096,0.208090067
karatsuba,4096,0.028239012
tom3,4096,0.022960186
tom4,4096,0.018623829
naive,4096,0.270884991
karatsuba,4096,0.034331083
tom3,4096,0.029618025
tom4,4096,0.020858049
naive,4096,0.260913849
karatsuba,4096,0.039023161
tom3,4096,0.028613806
tom4,4096,0.019086123
naive,4096,0.173070192
karatsuba,4096,0.026451111
tom3,4096,0.020732880
tom4,4096,0.016422987
naive,4096,0.241217852
karatsuba,4096,0.036448002
tom3,4096,0.028321981
tom4,4096,0.019448996
naive,4096,0.259091854
karatsuba,4096,0.031273842
tom3,4096,0.026978016
tom4,4096,0.019222021
naive,4096,0.254158974
karatsuba,4096,0.036239862
tom3,4096,0.028142214
tom4,4096,0.019684076
naive,4096,0.274595976
karatsuba,4096,0.034398079
tom3,4096,0.026839972
tom4,4096,0.023872137
naive,4096,0.207979918
karatsuba,4096,0.022997141
tom3,4096,0.015916824
tom4,4096,0.012374878
naive,4096,0.252516985
karatsuba,4096,0.026650906
tom3,4096,0.017625093
tom4,4096,0.016520023
naive,4096,0.270609140
karatsuba,4096,0.029294968
tom3,4096,0.026891947
tom4,4096,0.021083832
naive,4096,0.240644932
karatsuba,4096,0.029228926
tom3,4096,0.015857935
tom4,4096,0.014436960
naive,4096,0.243345976
karatsuba,4096,0.030212879
tom3,4096,0.020650864
tom4,4096,0.015395880
naive,4096,0.199897051
karatsuba,4096,0.037100077
tom3,4096,0.026500940
tom4,4096,0.020462990
naive,4096,0.237187862
karatsuba,4096,0.027251005
tom3,4096,0.017990112
tom4,4096,0.015397787
naive,4096,0.191608906
karatsuba,4096,0.034335136
tom3,4096,0.030746937
tom4,4096,0.021864891
naive,4096,0.341586113
karatsuba,4096,0.039252043
tom3,4096,0.023191929
tom4,4096,0.020588875
naive,4096,0.278284073
karatsuba,4096,0.044113159
tom3,4096,0.037448883
tom4,4096,0.016926050
naive,4096,0.250637054
karatsuba,4096,0.042961836
tom3,4096,0.029067039
tom4,4096,0.022990942
naive,4096,0.316981077
karatsuba,4096,0.044289827
tom3,4096,0.034180880
tom4,4096,0.022580147
naive,4096,0.369395971
karatsuba,4096,0.047173977
tom3,4096,0.031490803
tom4,4096,0.023805141
naive,4096,0.257205009
karatsuba,4096,0.032706022
tom3,4096,0.024835825
tom4,4096,0.018261909
naive,4096,0.245296955
karatsuba,4096,0.043580055
tom3,4096,0.025248051
tom4,4096,0.018289089
naive,4096,0.236099958
karatsuba,4096,0.035339832
tom3,4096,0.023864985
tom4,4096,0.018127918
naive,4096,0.219027042
karatsuba,4096,0.031198978
tom3,4096,0.026417971
tom4,4096,0.019404173
naive,4096,0.251138926
karatsuba,4096,0.038331985
tom3,4096,0.035897970
tom4,4096,0.021976948
naive,4096,0.254304886
karatsuba,4096,0.039685965
tom3,4096,0.024767876
tom4,4096,0.019090891
naive,4096,0.241559029
karatsuba,4096,0.035165071
tom3,4096,0.022439957
tom4,4096,0.012938976
naive,4096,0.205041170
karatsuba,4096,0.037155867
tom3,4096,0.026309967
tom4,4096,0.023568869
naive,4096,0.207405090
karatsuba,4096,0.025587082
tom3,4096,0.016471148
tom4,4096,0.017076969
naive,4096,0.248028994
karatsuba,4096,0.022982121
tom3,4096,0.023673058
tom4,4096,0.013975143
naive,4096,0.182106018
karatsuba,4096,0.030601025
tom3,4096,0.020833969
tom4,4096,0.019053936
naive,4096,0.263789177
karatsuba,4096,0.037237167
tom3,4096,0.029704094
tom4,4096,0.025269985
naive,4096,0.266520977
karatsuba,4096,0.025207043
tom3,4096,0.017847061
tom4,4096,0.014302015
naive,4096,0.262115002
karatsuba,4096,0.034248829
tom3,4096,0.018093109
tom4,4096,0.017771006
naive,4096,0.238534927
karatsuba,4096,0.037482977
tom3,4096,0.025213003
tom4,4096,0.018380880
naive,4096,0.177708864
karatsuba,4096,0.019522190
tom3,4096,0.016014814
tom4,4096,0.018568039
naive,4096,0.257930040
karatsuba,4096,0.050096989
tom3,4096,0.018638134
tom4,4096,0.010272980
naive,4096,0.201355219
karatsuba,4096,0.035516024
tom3,4096,0.028205872
tom4,4096,0.019906044
naive,4096,0.207251072
karatsuba,4096,0.016037941
tom3,4096,0.010385036
tom4,4096,0.008440018
naive,4096,0.124956131
karatsuba,4096,0.018353939
tom3,4096,0.011183977
tom4,4096,0.008239031
naive,4096,0.116054058
karatsuba,4096,0.015935898
tom3,4096,0.013051033
tom4,4096,0.014595032
naive,4096,0.222449064
karatsuba,4096,0.031605959
tom3,4096,0.026461124
tom4,4096,0.016786814
naive,4096,0.236473083
karatsuba,4096,0.035365820
tom3,4096,0.027779818
tom4,4096,0.019464016
naive,4096,0.239249229
karatsuba,4096,0.030711889
tom3,4096,0.017256021
tom4,4096,0.010152102
naive,4096,0.229536057
karatsuba,4096,0.038539886
tom3,4096,0.025886059
tom4,4096,0.018775940
naive,4096,0.229383945
karatsuba,4096,0.028943777
tom3,4096,0.022511005
tom4,4096,0.014397144
naive,4096,0.211642027
karatsuba,4096,0.019155025
tom3,4096,0.015366077
tom4,4096,0.013540030
naive,4448,0.243212938
karatsuba,4448,0.046557903
tom3,4448,0.036476135
tom4,4448,0.015796185
naive,4448,0.206240892
karatsuba,4448,0.027409077
tom3,4448,0.024135113
tom4,4448,0.014405966
naive,4448,0.203159094
karatsuba,4448,0.057307959
tom3,4448,0.044316053
tom4,4448,0.028358936
naive,4448,0.218745947
karatsuba,4448,0.049363136
tom3,4448,0.036415100
tom4,4448,0.023233891
naive,4448,0.218750000
karatsuba,4448,0.061949968
tom3,4448,0.039767027
tom4,4448,0.026350975
naive,4448,0.272558928
karatsuba,4448,0.060601950
tom3,4448,0.038399220
tom4,4448,0.024712086
naive,4448,0.290715933
karatsuba,4448,0.060461044
tom3,4448,0.042676926
tom4,4448,0.024102926
naive,4448,0.237968922
karatsuba,4448,0.030169010
tom3,4448,0.029227018
tom4,4448,0.018948078
naive,4448,0.268661022
karatsuba,4448,0.030411959
tom3,4448,0.027302027
tom4,4448,0.018136024
naive,4448,0.287688017
karatsuba,4448,0.059118986
tom3,4448,0.041565180
tom4,4448,0.025454998
naive,4448,0.311472893
karatsuba,4448,0.040682077
tom3,4448,0.040004969
tom4,4448,0.022643089
naive,4448,0.228985071
karatsuba,4448,0.057323933
tom3,4448,0.035396814
tom4,4448,0.027291059
naive,4448,0.275403976
karatsuba,4448,0.030072927
tom3,4448,0.022738934
tom4,4448,0.011756897
naive,4448,0.230673075
karatsuba,4448,0.055960894
tom3,4448,0.037217855
tom4,4448,0.025198936
naive,4448,0.309657812
karatsuba,4448,0.054395199
tom3,4448,0.029199839
tom4,4448,0.013166904
naive,4448,0.268235922
karatsuba,4448,0.057269096
tom3,4448,0.040320873
tom4,4448,0.016730070
naive,4448,0.251278877
karatsuba,4448,0.044503927
tom3,4448,0.038093090
tom4,4448,0.017374992
naive,4448,0.316250086
karatsuba,4448,0.053371906
tom3,4448,0.025693178
tom4,4448,0.014528036
naive,4448,0.192008972
karatsuba,4448,0.044378042
tom3,4448,0.036990166
tom4,4448,0.026254177
naive,4448,0.260859013
karatsuba,4448,0.046575069
tom3,4448,0.025765896
tom4,4448,0.014033079
naive,4448,0.231672049
karatsuba,4448,0.056968212
tom3,4448,0.044205904
tom4,4448,0.025980949
naive,4448,0.383001089
karatsuba,4448,0.076709986
tom3,4448,0.052129030
tom4,4448,0.032626867
naive,4448,0.906219959
karatsuba,4448,0.116232157
tom3,4448,0.096008062
tom4,4448,0.040524006
naive,4448,0.382388830
karatsuba,4448,0.055191040
tom3,4448,0.038150072
tom4,4448,0.032241821
naive,4448,0.333080053
karatsuba,4448,0.052517176
tom3,4448,0.035251856
tom4,4448,0.022846937
naive,4448,0.316353083
karatsuba,4448,0.152430058
tom3,4448,0.100526094
tom4,4448,0.023760080
naive,4448,0.391871929
karatsuba,4448,0.106511116
tom3,4448,0.081602097
tom4,4448,0.033488035
naive,4448,0.754455805
karatsuba,4448,0.070694923
tom3,4448,0.048952103
tom4,4448,0.025825024
naive,4448,0.420598030
karatsuba,4448,0.074702024
tom3,4448,0.051031828
tom4,4448,0.038136005
naive,4448,0.726099968
karatsuba,4448,0.103629827
tom3,4448,0.054439068
tom4,4448,0.034196138
naive,4448,0.718266964
karatsuba,4448,0.101435900
tom3,4448,0.057626963
tom4,4448,0.032731056
naive,4448,0.526026011
karatsuba,4448,0.070108891
tom3,4448,0.068287849
tom4,4448,0.036009073
naive,4448,0.323081970
karatsuba,4448,0.068689108
tom3,4448,0.047311068
tom4,4448,0.029857874
naive,4448,0.390083790
karatsuba,4448,0.055264950
tom3,4448,0.036315918
tom4,4448,0.023658037
naive,4448,0.329983950
karatsuba,4448,0.052040100
tom3,4448,0.032355070
tom4,4448,0.020736933
naive,4448,0.333088160
karatsuba,4448,0.062460184
tom3,4448,0.038102865
tom4,4448,0.025848150
naive,4448,0.324579000
karatsuba,4448,0.059751987
tom3,4448,0.041117191
tom4,4448,0.024433136
naive,4448,0.312468052
karatsuba,4448,0.054075956
tom3,4448,0.040125132
tom4,4448,0.028389931
naive,4448,0.310757875
karatsuba,4448,0.058523893
tom3,4448,0.041582108
tom4,4448,0.028508902
naive,4448,0.510576963
karatsuba,4448,0.133207798
tom3,4448,0.074073076
tom4,4448,0.093586922
naive,4448,0.454221964
karatsuba,4448,0.057255983
tom3,4448,0.032647133
tom4,4448,0.026563883
naive,4448,0.333035946
karatsuba,4448,0.052646160
tom3,4448,0.035691977
tom4,4448,0.022401094
naive,4448,0.303933144
karatsuba,4448,0.065240145
tom3,4448,0.029618025
tom4,4448,0.026427984
naive,4448,0.302785873
karatsuba,4448,0.057282925
tom3,4448,0.041535854
tom4,4448,0.025954962
naive,4448,0.306483984
karatsuba,4448,0.050119877
tom3,4448,0.036059856
tom4,4448,0.022196054
naive,4448,0.317122936
karatsuba,4448,0.051930189
tom3,4448,0.046036959
tom4,4448,0.027307034
naive,4448,0.322428942
karatsuba,4448,0.056498051
tom3,4448,0.037304878
tom4,4448,0.023511887
naive,4448,0.279206991
karatsuba,4448,0.075973988
tom3,4448,0.024256945
tom4,4448,0.013674974
naive,4448,0.276520967
karatsuba,4448,0.051573038
tom3,4448,0.035042048
tom4,4448,0.025451899
naive,4448,0.278714895
karatsuba,4448,0.059321880
tom3,4448,0.032644987
tom4,4448,0.023821115
naive,4448,0.273094893
karatsuba,4448,0.057821035
tom3,4448,0.043334961
tom4,4448,0.013748884
naive,4448,0.174786091
karatsuba,4448,0.050526142
tom3,4448,0.036885977
tom4,4448,0.022907972
naive,4448,0.316892862
karatsuba,4448,0.057599068
tom3,4448,0.038241148
tom4,4448,0.022237062
naive,4448,0.255424976
karatsuba,4448,0.040698051
tom3,4448,0.029152870
tom4,4448,0.020479202
naive,4448,0.278534889
karatsuba,4448,0.055797100
tom3,4448,0.036869049
tom4,4448,0.022994041
naive,4448,0.312052965
karatsuba,4448,0.030477047
tom3,4448,0.019979000
tom4,4448,0.012487888
naive,4448,0.204790115
karatsuba,4448,0.032859802
tom3,4448,0.027870893
tom4,4448,0.014642000
naive,4448,0.292873859
karatsuba,4448,0.061624050
tom3,4448,0.034406900
tom4,4448,0.029096127
naive,4448,0.333416939
karatsuba,4448,0.030478954
tom3,4448,0.024702072
tom4,4448,0.019779921
naive,4448,0.328063965
karatsuba,4448,0.065407038
tom3,4448,0.033713102
tom4,4448,0.023216009
naive,4448,0.272904873
karatsuba,4448,0.051707029
tom3,4448,0.037894011
tom4,4448,0.022866011
naive,4448,0.215209007
karatsuba,4448,0.059217930
tom3,4448,0.039021015
tom4,4448,0.022010803
naive,4448,0.316360950
karatsuba,4448,0.028907061
tom3,4448,0.023299932
tom4,4448,0.016059875
naive,4448,0.186362982
karatsuba,4448,0.029446125
tom3,4448,0.022792816
tom4,4448,0.017863989
naive,4448,0.301516056
karatsuba,4448,0.057418108
tom3,4448,0.032927990
tom4,4448,0.020677805
naive,4448,0.210160971
karatsuba,4448,0.041164875
tom3,4448,0.039025068
tom4,4448,0.022067070
naive,4448,0.241269112
karatsuba,4448,0.024937868
tom3,4448,0.022909880
tom4,4448,0.020619869
naive,4448,0.252139091
karatsuba,4448,0.036203146
tom3,4448,0.036314011
tom4,4448,0.023381948
naive,4448,0.309246063
karatsuba,4448,0.056286097
tom3,4448,0.039609194
tom4,4448,0.023173094
naive,4448,0.241755962
karatsuba,4448,0.024268150
tom3,4448,0.025705099
tom4,4448,0.025846958
naive,4448,0.308167934
karatsuba,4448,0.050174952
tom3,4448,0.036210060
tom4,4448,0.022423029
naive,4448,0.317246914
karatsuba,4448,0.052726984
tom3,4448,0.034232855
tom4,4448,0.019991875
naive,4448,0.322158098
karatsuba,4448,0.051149130
tom3,4448,0.035034895
tom4,4448,0.021393061
naive,4448,0.294564009
karatsuba,4448,0.052959204
tom3,4448,0.032199144
tom4,4448,0.021371841
naive,4448,0.281073809
karatsuba,4448,0.050527096
tom3,4448,0.039455891
tom4,4448,0.023087025
naive,4448,0.224172831
karatsuba,4448,0.019390106
tom3,4448,0.013815165
tom4,4448,0.009787083
naive,4448,0.115602016
karatsuba,4448,0.022947073
tom3,4448,0.019325018
tom4,4448,0.011564016
naive,4448,0.145949125
karatsuba,4448,0.020825863
tom3,4448,0.014332056
tom4,4448,0.008827925
naive,4448,0.141353130
karatsuba,4448,0.022845984
tom3,4448,0.016045094
tom4,4448,0.008266211
naive,4448,0.211391926
karatsuba,4448,0.070955992
tom3,4448,0.027768135
tom4,4448,0.021322012
naive,4448,0.304117918
karatsuba,4448,0.052267075
tom3,4448,0.035000086
tom4,4448,0.022402048
naive,4448,0.231153965
karatsuba,4448,0.037061930
tom3,4448,0.027738094
tom4,4448,0.019525051
naive,4448,0.245619059
karatsuba,4448,0.023899794
tom3,4448,0.031419039
tom4,4448,0.020260811
naive,4448,0.184129953
karatsuba,4448,0.037791014
tom3,4448,0.029098988
tom4,4448,0.021358013
naive,4448,0.333011866
karatsuba,4448,0.054718018
tom3,4448,0.038446903
tom4,4448,0.022222042
naive,4448,0.269469976
karatsuba,4448,0.020020962
tom3,4448,0.014848948
tom4,4448,0.008285046
naive,4448,0.119998932
karatsuba,4448,0.026947975
tom3,4448,0.023313999
tom4,4448,0.015537977
naive,4448,0.279451847
karatsuba,4448,0.057749987
tom3,4448,0.035338879
tom4,4448,0.022478104
naive,4448,0.230432034
karatsuba,4448,0.036389112
tom3,4448,0.031939983
tom4,4448,0.018913031
naive,4448,0.165004015
karatsuba,4448,0.023517132
tom3,4448,0.018865108
tom4,4448,0.014321089
naive,4448,0.140424013
karatsuba,4448,0.024940968
tom3,4448,0.013475895
tom4,4448,0.010311127
naive,4448,0.144498110
karatsuba,4448,0.019096851
tom3,4448,0.013770819
tom4,4448,0.009234905
naive,4448,0.144314051
karatsuba,4448,0.027508974
tom3,4448,0.026216984
tom4,4448,0.010328054
naive,4448,0.117596149
karatsuba,4448,0.023730040
tom3,4448,0.016990185
tom4,4448,0.014878035
naive,4448,0.195363998
karatsuba,4448,0.048998117
tom3,4448,0.033689022
tom4,4448,0.020543098
naive,4448,0.309718847
karatsuba,4448,0.043495178
tom3,4448,0.032895088
tom4,4448,0.021190166
naive,4448,0.303789139
karatsuba,4448,0.069514036
tom3,4448,0.028197050
tom4,4448,0.022506952
naive,4448,0.305018902
karatsuba,4448,0.042807817
tom3,4448,0.034291983
tom4,4448,0.022344112
naive,4448,0.235828161
karatsuba,4448,0.056007147
tom3,4448,0.030704975
tom4,4448,0.019942999
naive,4448,0.232115030
karatsuba,4448,0.024652004
tom3,4448,0.020833015
tom4,4448,0.018221140
naive,4448,0.291450024
karatsuba,4448,0.027687073
tom3,4448,0.021979094
tom4,4448,0.016319990
naive,4448,0.161898851
karatsuba,4448,0.018728018
tom3,4448,0.018357992
tom4,4448,0.020134926
naive,4448,0.283305883
karatsuba,4448,0.043792009
tom3,4448,0.036212921
tom4,4448,0.029026031
naive,4448,0.318779945
karatsuba,4448,0.049435139
tom3,4448,0.036414862
tom4,4448,0.022984028
naive,4448,0.325136900
karatsuba,4448,0.026340961
tom3,4448,0.032634020
tom4,4448,0.021141052
naive,4448,0.235527992
karatsuba,4448,0.024924994
tom3,4448,0.026756048
tom4,4448,0.021945953
naive,4448,0.158684969
karatsuba,4448,0.036765099
tom3,4448,0.021983147
tom4,4448,0.020579100
naive,4448,0.192523956
karatsuba,4448,0.023200035
tom3,4448,0.012825966
tom4,4448,0.009161949
naive,4448,0.127274990
karatsuba,4448,0.019036055
tom3,4448,0.013596058
tom4,4448,0.010005951
naive,4448,0.166543961
karatsuba,4448,0.018720150
tom3,4448,0.014090061
tom4,4448,0.013676167
naive,4448,0.133157969
karatsuba,4448,0.025748014
tom3,4448,0.026610136
tom4,4448,0.023856878
naive,4448,0.260879993
karatsuba,4448,0.038138866
tom3,4448,0.026180983
tom4,4448,0.025744915
naive,4448,0.247513771
karatsuba,4448,0.050790071
tom3,4448,0.034322977
tom4,4448,0.025358915
naive,4448,0.322402954
karatsuba,4448,0.054301023
tom3,4448,0.039849043
tom4,4448,0.024399996
naive,4448,0.289405823
karatsuba,4448,0.043088198
tom3,4448,-0.036535978
tom4,4448,0.014521837
naive,4448,0.169898033
karatsuba,4448,0.022389174
tom3,4448,0.014176130
tom4,4448,0.009128094
naive,4448,0.261051893
karatsuba,4448,0.057987213
tom3,4448,0.034974098
tom4,4448,0.024434090
naive,4448,0.324084997
karatsuba,4448,0.053472042
tom3,4448,0.034948826
tom4,4448,0.021580935
naive,4448,0.175918818
karatsuba,4448,0.026906967
tom3,4448,0.033713102
tom4,4448,0.023025990
naive,4448,0.276105881
karatsuba,4448,0.025682926
tom3,4448,0.020776033
tom4,4448,0.013992786
naive,4448,0.162575006
karatsuba,4448,0.019644976
tom3,4448,0.014085054
tom4,4448,0.008759975
naive,4448,0.127759933
karatsuba,4448,0.026637077
tom3,4448,0.014666080
tom4,4448,0.010684967
naive,4448,0.147069216
karatsuba,4448,0.045542002
tom3,4448,0.034008980
tom4,4448,0.023979902
naive,4448,0.273857117
karatsuba,4448,0.057713985
tom3,4448,0.036892176
tom4,4448,0.023108959
naive,4448,0.318884850
karatsuba,4448,0.044744968
tom3,4448,0.026987076
tom4,4448,0.020932913
naive,4448,0.186594963
karatsuba,4448,0.039161205
tom3,4448,0.027793169
tom4,4448,0.023122072
naive,4448,0.305922985
karatsuba,4448,0.053978920
tom3,4448,0.033773899
tom4,4448,0.025710106
naive,4448,0.338274002
karatsuba,4448,0.053586960
tom3,4448,0.048496008
tom4,4448,0.022084951
naive,4448,0.348635912
karatsuba,4448,0.022355080
tom3,4448,0.029112816
tom4,4448,0.009544134
naive,4448,0.172654867
karatsuba,4448,0.057617903
tom3,4448,0.026823044
tom4,4448,0.015213013
naive,4448,0.282659054
karatsuba,4448,0.025028944
tom3,4448,0.025657177
tom4,4448,0.020187140
naive,4448,0.240006924
karatsuba,4448,0.037490845
tom3,4448,0.016132116
tom4,4448,0.013179064
naive,4448,0.270842075
karatsuba,4448,0.043273926
tom3,4448,0.031433105
tom4,4448,0.020704031
naive,4448,0.302381992
karatsuba,4448,0.044400930
tom3,4448,0.033373117
tom4,4448,0.020609140
naive,4448,0.271270037
karatsuba,4448,0.051966906
tom3,4448,0.034560919
tom4,4448,0.023301125
naive,4448,0.215066910
karatsuba,4448,0.031085014
tom3,4448,0.026618958
tom4,4448,0.017775059
naive,4448,0.161922932
karatsuba,4448,0.025646925
tom3,4448,0.020736933
tom4,4448,0.012840033
naive,4448,0.167764187
karatsuba,4448,0.038292885
tom3,4448,0.015933037
tom4,4448,0.009920120
naive,4448,0.239147902
karatsuba,4448,0.045559883
tom3,4448,0.030513048
tom4,4448,0.009766102
naive,4448,0.250067949
karatsuba,4448,0.049387217
tom3,4448,0.046645164
tom4,4448,0.021911144
naive,4448,0.310588121
karatsuba,4448,0.058937073
tom3,4448,0.047455072
tom4,4448,0.023874998
naive,4448,0.285669088
karatsuba,4448,0.051846981
tom3,4448,0.033987999
tom4,4448,0.022968054
naive,4448,0.303702116
karatsuba,4448,0.053251982
tom3,4448,0.038315058
tom4,4448,0.022516966
naive,4448,0.250198126
karatsuba,4448,0.037954807
tom3,4448,0.014031172
tom4,4448,0.011615992
naive,4448,0.266108990
karatsuba,4448,0.054835081
tom3,4448,0.036724091
tom4,4448,0.026262999
naive,4448,0.259401083
karatsuba,4448,0.049961090
tom3,4448,0.033963919
tom4,4448,0.017149925
naive,4448,0.266979933
karatsuba,4448,0.034610987
tom3,4448,0.022998095
tom4,4448,0.011773109
naive,4448,0.146370173
karatsuba,4448,0.030285835
tom3,4448,0.013273001
tom4,4448,0.009604931
naive,4448,0.124955893
karatsuba,4448,0.025677919
tom3,4448,0.023408890
tom4,4448,0.024769068
naive,4448,0.256372929
karatsuba,4448,0.041865110
tom3,4448,0.030498028
tom4,4448,0.013608217
naive,4448,0.151353121
karatsuba,4448,0.019989967
tom3,4448,0.013134956
tom4,4448,0.020251036
naive,4448,0.306725025
karatsuba,4448,0.056661844
tom3,4448,0.030175924
tom4,4448,0.016027927
naive,4448,0.147297144
karatsuba,4448,0.022691011
tom3,4448,0.019562960
tom4,4448,0.017958879
naive,4448,0.200478077
karatsuba,4448,0.046491146
tom3,4448,0.035953999
tom4,4448,0.022773027
naive,4448,0.288762093
karatsuba,4448,0.026818991
tom3,4448,0.014569044
tom4,4448,0.009634018
naive,4448,0.214061975
karatsuba,4448,0.047317982
tom3,4448,0.016463041
tom4,4448,0.009712934
naive,4448,0.269072056
karatsuba,4448,0.051490068
tom3,4448,0.041044950
tom4,4448,0.030728102
naive,4448,0.223520041
karatsuba,4448,0.046781063
tom3,4448,0.050890923
tom4,4448,0.017539978
naive,4448,0.258114100
karatsuba,4448,0.063585043
tom3,4448,0.031885147
tom4,4448,0.011363983
naive,4448,0.293735027
karatsuba,4448,0.054152012
tom3,4448,0.032788992
tom4,4448,0.022853136
naive,4448,0.263495922
karatsuba,4448,0.025851011
tom3,4448,0.019011021
tom4,4448,0.012870073
naive,4448,0.238256931
karatsuba,4448,0.037183046
tom3,4448,0.033986092
tom4,4448,0.024518013
naive,4448,0.271440029
karatsuba,4448,0.050626993
tom3,4448,0.040665150
tom4,4448,0.022573948
naive,4448,0.324800014
karatsuba,4448,0.052482843
tom3,4448,0.032636881
tom4,4448,0.027418137
naive,4448,0.233468056
karatsuba,4448,0.051776886
